mean_1,standard_deviation_1,median_1,min_value_1,max_value_1,range_1,interquartile_range_1,q1_1,q3_1,kurtosis_1,skewness_1,station_1,channel_1,class_1,mean_2,standard_deviation_2,median_2,min_value_2,max_value_2,range_2,interquartile_range_2,q1_2,q3_2,kurtosis_2,skewness_2,station_2,channel_2,class_2
15.003331112591606,1944.7808388046133,-136.0,-6233,7564,13797,2471.0,-1296.0,1175.0,0.5612024883269382,0.3672354497914342,MEPAS,HHN,BEBENG,-10087.59493670886,1095.9537657720205,-10445.0,-14409.0,-7321.0,7088.0,1950.0,-10895.0,-8945.0,-0.8445980254007246,0.0242296364482305,MELAB,HHN,BEBENG
-7.747501665556296,960.4792723324992,-55.0,-3974,3537,7511,1117.0,-583.0,534.0,0.8815634463011768,0.0756467827057819,MEPAS,HHZ,BEBENG,-8315.313790806129,1203.2452562571011,-8298.0,-14163.0,-2830.0,11333.0,771.0,-8675.0,-7904.0,6.035556662448911,-0.3190613583772741,MELAB,HHZ,BEBENG
-12367.225183211192,853.7870700696034,-12359.0,-15418,-10387,5031,1209.0,-12964.0,-11755.0,-0.3719000987273086,-0.1394174118438627,MELAB,HHE,BEBENG,26.7728181212525,3441.059766526796,14.0,-13731.0,14202.0,27933.0,2114.0,-1019.0,1095.0,3.309458632341084,0.1811594173623834,MEPAS,HHE,BEBENG
-11091.802798134577,698.5335899592071,-11012.0,-13743,-8790,4953,833.0,-11475.0,-10642.0,0.7817492443655145,-0.5420466090916112,MELAB,HHN,BEBENG,-21.16655562958028,3986.992718447004,-56.0,-19513.0,18687.0,38200.0,2413.0,-1202.0,1211.0,4.000727548269031,-0.1489496323611769,MEPAS,HHN,BEBENG
-8163.974017321785,479.9076179605813,-8145.0,-9487,-6555,2932,621.0,-8465.0,-7844.0,0.2318483359037468,-0.0636433120961673,MELAB,HHZ,BEBENG,-9.502998001332443,1738.3960776749802,-36.0,-10494.0,7978.0,18472.0,1331.0,-702.0,629.0,4.808833699220551,-0.0823835732020783,MEPAS,HHZ,BEBENG
-53.40572951365756,1298.5265615765193,-14.0,-4930,4373,9303,1516.0,-754.0,762.0,0.8868857655897058,-0.2443414973216959,MEPAS,HHE,BEBENG,-11952.875454545454,1373.3772334641058,-11634.5,-18896.0,-7042.0,11854.0,1283.25,-12461.0,-11177.75,3.624292553123799,-1.1436526981397055,MELAB,HHE,BEBENG
-150.46169220519653,1760.595100894015,-183.0,-6259,5736,11995,2198.0,-1234.0,964.0,0.5049178059007855,0.0328852539948433,MEPAS,HHN,BEBENG,-10087.59493670886,1095.9537657720205,-10445.0,-14409.0,-7321.0,7088.0,1950.0,-10895.0,-8945.0,-0.8445980254007246,0.0242296364482305,MELAB,HHN,BEBENG
0.9526982011992006,684.8122904701177,7.0,-2132,2556,4688,840.0,-420.0,420.0,0.4997885244414104,0.0433009612336556,MEPAS,HHZ,BEBENG,-8315.313790806129,1203.2452562571011,-8298.0,-14163.0,-2830.0,11333.0,771.0,-8675.0,-7904.0,6.035556662448911,-0.3190613583772741,MELAB,HHZ,BEBENG
-13034.819453697535,1450.372948447482,-13038.0,-16164,-8441,7723,2088.0,-14105.0,-12017.0,-0.4934987007894036,0.0748265727244348,MELAB,HHE,BEBENG,26.7728181212525,3441.059766526796,14.0,-13731.0,14202.0,27933.0,2114.0,-1019.0,1095.0,3.309458632341084,0.1811594173623834,MEPAS,HHE,BEBENG
-11217.70219853431,801.0734170529091,-11205.0,-13815,-7977,5838,1071.0,-11800.0,-10729.0,0.6335189171489675,0.2498626905997873,MELAB,HHN,BEBENG,-21.16655562958028,3986.992718447004,-56.0,-19513.0,18687.0,38200.0,2413.0,-1202.0,1211.0,4.000727548269031,-0.1489496323611769,MEPAS,HHN,BEBENG
-8193.0,481.04815605893504,-8179.0,-10095,-6605,3490,563.0,-8458.0,-7895.0,0.8275707894406086,-0.3343417924109987,MELAB,HHZ,BEBENG,-9.502998001332443,1738.3960776749802,-36.0,-10494.0,7978.0,18472.0,1331.0,-702.0,629.0,4.808833699220551,-0.0823835732020783,MEPAS,HHZ,BEBENG
63.265822784810126,1129.4022022298072,123.0,-4795,4570,9365,1331.0,-580.0,751.0,1.362144356791105,-0.1252122071841344,MEPAS,HHE,BEBENG,-11952.875454545454,1373.3772334641058,-11634.5,-18896.0,-7042.0,11854.0,1283.25,-12461.0,-11177.75,3.624292553123799,-1.1436526981397055,MELAB,HHE,BEBENG
-53.98267821452365,1616.8754051099058,-7.0,-5346,4789,10135,1919.0,-951.0,968.0,0.5232491330471274,-0.1432976525093643,MEPAS,HHN,BEBENG,-10087.59493670886,1095.9537657720205,-10445.0,-14409.0,-7321.0,7088.0,1950.0,-10895.0,-8945.0,-0.8445980254007246,0.0242296364482305,MELAB,HHN,BEBENG
17.8454363757495,714.6377119827226,26.0,-3238,2434,5672,785.0,-395.0,390.0,1.0422646964296556,-0.0659959296421621,MEPAS,HHZ,BEBENG,-8315.313790806129,1203.2452562571011,-8298.0,-14163.0,-2830.0,11333.0,771.0,-8675.0,-7904.0,6.035556662448911,-0.3190613583772741,MELAB,HHZ,BEBENG
-11677.826782145235,1629.0583377921998,-11631.0,-16091,-7059,9032,2270.0,-12780.0,-10510.0,-0.4202615847525832,-0.0901940235689952,MELAB,HHE,BEBENG,26.7728181212525,3441.059766526796,14.0,-13731.0,14202.0,27933.0,2114.0,-1019.0,1095.0,3.309458632341084,0.1811594173623834,MEPAS,HHE,BEBENG
-10856.290473017987,990.476505407372,-10812.0,-15272,-7608,7664,1193.0,-11425.0,-10232.0,1.5681476091118904,-0.5253431313195169,MELAB,HHN,BEBENG,-21.16655562958028,3986.992718447004,-56.0,-19513.0,18687.0,38200.0,2413.0,-1202.0,1211.0,4.000727548269031,-0.1489496323611769,MEPAS,HHN,BEBENG
-8338.810126582279,936.8911611772857,-8331.0,-13130,-5261,7869,1237.0,-8933.0,-7696.0,0.931512837081648,-0.2305511794928962,MELAB,HHZ,BEBENG,-9.502998001332443,1738.3960776749802,-36.0,-10494.0,7978.0,18472.0,1331.0,-702.0,629.0,4.808833699220551,-0.0823835732020783,MEPAS,HHZ,BEBENG
44.75816122584944,2285.0980801673177,15.0,-6422,10987,17409,2524.0,-1287.0,1237.0,2.082725874902313,0.5463526391305306,MEPAS,HHE,BEBENG,-11952.875454545454,1373.3772334641058,-11634.5,-18896.0,-7042.0,11854.0,1283.25,-12461.0,-11177.75,3.624292553123799,-1.1436526981397055,MELAB,HHE,BEBENG
82.96402398401067,2291.217402295515,150.0,-7148,7718,14866,2315.0,-1093.0,1222.0,1.0857198703572548,-0.0130698808246728,MEPAS,HHN,BEBENG,-10087.59493670886,1095.9537657720205,-10445.0,-14409.0,-7321.0,7088.0,1950.0,-10895.0,-8945.0,-0.8445980254007246,0.0242296364482305,MELAB,HHN,BEBENG
-41.534310459693536,1218.594391144399,-122.0,-4111,5245,9356,1339.0,-735.0,604.0,1.2813001560169228,0.3539922257688468,MEPAS,HHZ,BEBENG,-8315.313790806129,1203.2452562571011,-8298.0,-14163.0,-2830.0,11333.0,771.0,-8675.0,-7904.0,6.035556662448911,-0.3190613583772741,MELAB,HHZ,BEBENG
-13112.890073284478,1446.8885191967645,-12826.0,-19540,-7997,11543,1128.0,-13519.0,-12391.0,3.2767155896381093,-1.2582222658339317,MELAB,HHE,BEBENG,26.7728181212525,3441.059766526796,14.0,-13731.0,14202.0,27933.0,2114.0,-1019.0,1095.0,3.309458632341084,0.1811594173623834,MEPAS,HHE,BEBENG
-11277.980679546969,1148.3612053651989,-11186.0,-15906,-7447,8459,1288.0,-11893.0,-10605.0,1.6413746299582217,-0.3412841905971158,MELAB,HHN,BEBENG,-21.16655562958028,3986.992718447004,-56.0,-19513.0,18687.0,38200.0,2413.0,-1202.0,1211.0,4.000727548269031,-0.1489496323611769,MEPAS,HHN,BEBENG
-8276.097934710193,897.4064542741766,-8285.0,-12963,-4715,8248,1184.0,-8866.0,-7682.0,1.820990813438736,0.0198198804715525,MELAB,HHZ,BEBENG,-9.502998001332443,1738.3960776749802,-36.0,-10494.0,7978.0,18472.0,1331.0,-702.0,629.0,4.808833699220551,-0.0823835732020783,MEPAS,HHZ,BEBENG
-81.72285143237842,2125.3746523524323,-152.0,-9251,11322,20573,1430.0,-867.0,563.0,4.09798443174685,0.3477712179528702,MEPAS,HHE,BEBENG,-11952.875454545454,1373.3772334641058,-11634.5,-18896.0,-7042.0,11854.0,1283.25,-12461.0,-11177.75,3.624292553123799,-1.1436526981397055,MELAB,HHE,BEBENG
-151.1918720852765,2286.824081320633,50.0,-11366,9634,21000,2211.0,-1285.0,926.0,2.236546888924344,-0.1852274106908485,MEPAS,HHN,BEBENG,-10087.59493670886,1095.9537657720205,-10445.0,-14409.0,-7321.0,7088.0,1950.0,-10895.0,-8945.0,-0.8445980254007246,0.0242296364482305,MELAB,HHN,BEBENG
-62.18187874750166,1390.1641555269148,-63.0,-6149,5532,11681,1264.0,-690.0,574.0,2.3176967652220064,-0.0919690652221022,MEPAS,HHZ,BEBENG,-8315.313790806129,1203.2452562571011,-8298.0,-14163.0,-2830.0,11333.0,771.0,-8675.0,-7904.0,6.035556662448911,-0.3190613583772741,MELAB,HHZ,BEBENG
-13218.850099933376,1307.1950638262556,-13241.0,-17495,-7624,9871,1436.0,-13924.0,-12488.0,1.1659801022180387,0.1749939986824122,MELAB,HHE,BEBENG,26.7728181212525,3441.059766526796,14.0,-13731.0,14202.0,27933.0,2114.0,-1019.0,1095.0,3.309458632341084,0.1811594173623834,MEPAS,HHE,BEBENG
-11222.001998667554,1802.5240758355187,-11278.0,-18780,-722,18058,2182.0,-12348.0,-10166.0,3.4088255458701324,0.3723852260740615,MELAB,HHN,BEBENG,-21.16655562958028,3986.992718447004,-56.0,-19513.0,18687.0,38200.0,2413.0,-1202.0,1211.0,4.000727548269031,-0.1489496323611769,MEPAS,HHN,BEBENG
-8341.486342438375,1375.224840673363,-8476.0,-15287,-4007,11280,1573.0,-9089.0,-7516.0,1.7573071110452236,-0.1366873417280222,MELAB,HHZ,BEBENG,-9.502998001332443,1738.3960776749802,-36.0,-10494.0,7978.0,18472.0,1331.0,-702.0,629.0,4.808833699220551,-0.0823835732020783,MEPAS,HHZ,BEBENG
-16.397734843437707,2547.164067842744,33.0,-10758,12759,23517,2716.0,-1347.0,1369.0,3.5194208266001272,0.0553767714787686,MEPAS,HHE,BEBENG,-11952.875454545454,1373.3772334641058,-11634.5,-18896.0,-7042.0,11854.0,1283.25,-12461.0,-11177.75,3.624292553123799,-1.1436526981397055,MELAB,HHE,BEBENG
58.387741505662895,3811.195118254032,-255.0,-15313,15909,31222,3752.0,-1850.0,1902.0,2.0663505026888327,0.2211525383592602,MEPAS,HHN,BEBENG,-10087.59493670886,1095.9537657720205,-10445.0,-14409.0,-7321.0,7088.0,1950.0,-10895.0,-8945.0,-0.8445980254007246,0.0242296364482305,MELAB,HHN,BEBENG
5.06595602931379,1310.8871111966002,-30.0,-5096,8888,13984,1268.0,-621.0,647.0,6.243426121448483,0.6947937309999024,MEPAS,HHZ,BEBENG,-8315.313790806129,1203.2452562571011,-8298.0,-14163.0,-2830.0,11333.0,771.0,-8675.0,-7904.0,6.035556662448911,-0.3190613583772741,MELAB,HHZ,BEBENG
-11455.03597601599,1194.911157473793,-11410.0,-16261,-7492,8769,1124.0,-12022.0,-10898.0,1.9415247667877509,-0.2519894185687915,MELAB,HHE,BEBENG,26.7728181212525,3441.059766526796,14.0,-13731.0,14202.0,27933.0,2114.0,-1019.0,1095.0,3.309458632341084,0.1811594173623834,MEPAS,HHE,BEBENG
-10816.50366422385,1104.5826109095156,-10791.0,-16269,-6979,9290,1167.0,-11358.0,-10191.0,1.8228960614362464,-0.4279081369177576,MELAB,HHN,BEBENG,-21.16655562958028,3986.992718447004,-56.0,-19513.0,18687.0,38200.0,2413.0,-1202.0,1211.0,4.000727548269031,-0.1489496323611769,MEPAS,HHN,BEBENG
-8381.578947368422,824.2480827973827,-8361.0,-12039,-4196,7843,898.0,-8820.0,-7922.0,2.411148056991652,-0.1174801151695302,MELAB,HHZ,BEBENG,-9.502998001332443,1738.3960776749802,-36.0,-10494.0,7978.0,18472.0,1331.0,-702.0,629.0,4.808833699220551,-0.0823835732020783,MEPAS,HHZ,BEBENG
-66.24850099933377,2720.97286070019,-50.0,-14222,11928,26150,2363.0,-1203.0,1160.0,3.292763568252682,-0.3775640984275207,MEPAS,HHE,BEBENG,-11952.875454545454,1373.3772334641058,-11634.5,-18896.0,-7042.0,11854.0,1283.25,-12461.0,-11177.75,3.624292553123799,-1.1436526981397055,MELAB,HHE,BEBENG
-7.642238507661559,3200.5402930041814,-10.0,-24081,12603,36684,2870.0,-1304.0,1566.0,5.421562414378903,-0.7546488382901282,MEPAS,HHN,BEBENG,-10087.59493670886,1095.9537657720205,-10445.0,-14409.0,-7321.0,7088.0,1950.0,-10895.0,-8945.0,-0.8445980254007246,0.0242296364482305,MELAB,HHN,BEBENG
-10.958694203864091,1492.1717619791168,-3.0,-7812,8059,15871,1280.0,-656.0,624.0,4.30824802960916,0.0102447090431037,MEPAS,HHZ,BEBENG,-8315.313790806129,1203.2452562571011,-8298.0,-14163.0,-2830.0,11333.0,771.0,-8675.0,-7904.0,6.035556662448911,-0.3190613583772741,MELAB,HHZ,BEBENG
-12092.896069287142,4106.630225053261,-12269.0,-34096,11771,45867,1855.0,-12944.0,-11089.0,7.430989762854388,-0.0318071225083229,MELAB,HHE,BEBENG,26.7728181212525,3441.059766526796,14.0,-13731.0,14202.0,27933.0,2114.0,-1019.0,1095.0,3.309458632341084,0.1811594173623834,MEPAS,HHE,BEBENG
-11271.869420386409,4093.161391250173,-11147.0,-36114,5872,41986,1856.0,-12055.0,-10199.0,6.25906047133018,-0.6824904820377587,MELAB,HHN,BEBENG,-21.16655562958028,3986.992718447004,-56.0,-19513.0,18687.0,38200.0,2413.0,-1202.0,1211.0,4.000727548269031,-0.1489496323611769,MEPAS,HHN,BEBENG
-8352.207861425717,2653.752703341282,-8297.0,-21508,1125,22633,1479.0,-9119.0,-7640.0,3.0735685729918405,-0.3572253182490585,MELAB,HHZ,BEBENG,-9.502998001332443,1738.3960776749802,-36.0,-10494.0,7978.0,18472.0,1331.0,-702.0,629.0,4.808833699220551,-0.0823835732020783,MEPAS,HHZ,BEBENG
165.91738840772817,9344.333287048956,181.0,-38282,44623,82905,3569.0,-1759.0,1810.0,3.5410989150045973,0.19335585212539,MEPAS,HHE,BEBENG,-11952.875454545454,1373.3772334641058,-11634.5,-18896.0,-7042.0,11854.0,1283.25,-12461.0,-11177.75,3.624292553123799,-1.1436526981397055,MELAB,HHE,BEBENG
-29.32245169886742,12197.846624211055,-8.0,-62550,69351,131901,4697.0,-2039.0,2658.0,5.898575845331736,-0.3237023655414622,MEPAS,HHN,BEBENG,-10087.59493670886,1095.9537657720205,-10445.0,-14409.0,-7321.0,7088.0,1950.0,-10895.0,-8945.0,-0.8445980254007246,0.0242296364482305,MELAB,HHN,BEBENG
5.6915389740173215,5412.223922467585,132.0,-36049,36232,72281,2437.0,-1471.0,966.0,8.777658865664785,0.2008533687774259,MEPAS,HHZ,BEBENG,-8315.313790806129,1203.2452562571011,-8298.0,-14163.0,-2830.0,11333.0,771.0,-8675.0,-7904.0,6.035556662448911,-0.3190613583772741,MELAB,HHZ,BEBENG
-12361.895403064624,1248.7319784550152,-12354.0,-16622,-7002,9620,1686.0,-13281.0,-11595.0,0.8514254824606842,0.426069332213282,MELAB,HHE,BEBENG,26.7728181212525,3441.059766526796,14.0,-13731.0,14202.0,27933.0,2114.0,-1019.0,1095.0,3.309458632341084,0.1811594173623834,MEPAS,HHE,BEBENG
-11024.978680879414,1071.4078459501854,-11008.0,-14993,-5970,9023,1336.0,-11683.0,-10347.0,1.7169535247630954,0.1188436222892748,MELAB,HHN,BEBENG,-21.16655562958028,3986.992718447004,-56.0,-19513.0,18687.0,38200.0,2413.0,-1202.0,1211.0,4.000727548269031,-0.1489496323611769,MEPAS,HHN,BEBENG
-8264.610926049301,661.1439447226649,-8245.0,-11238,-4376,6862,622.0,-8593.0,-7971.0,4.564024208057928,0.2997060974637894,MELAB,HHZ,BEBENG,-9.502998001332443,1738.3960776749802,-36.0,-10494.0,7978.0,18472.0,1331.0,-702.0,629.0,4.808833699220551,-0.0823835732020783,MEPAS,HHZ,BEBENG
-35.050632911392405,1716.3415642555356,-102.0,-6007,8310,14317,1967.0,-1020.0,947.0,1.837125717566325,0.152098487485748,MEPAS,HHE,BEBENG,-11952.875454545454,1373.3772334641058,-11634.5,-18896.0,-7042.0,11854.0,1283.25,-12461.0,-11177.75,3.624292553123799,-1.1436526981397055,MELAB,HHE,BEBENG
28.39840106595603,2038.2083816184029,-132.0,-9243,12468,21711,1802.0,-982.0,820.0,4.669759813351212,0.6330842929936141,MEPAS,HHN,BEBENG,-10087.59493670886,1095.9537657720205,-10445.0,-14409.0,-7321.0,7088.0,1950.0,-10895.0,-8945.0,-0.8445980254007246,0.0242296364482305,MELAB,HHN,BEBENG
5.066622251832112,1003.1436341777394,45.0,-5265,4102,9367,842.0,-402.0,440.0,3.6049654357249503,-0.2595205972543887,MEPAS,HHZ,BEBENG,-8315.313790806129,1203.2452562571011,-8298.0,-14163.0,-2830.0,11333.0,771.0,-8675.0,-7904.0,6.035556662448911,-0.3190613583772741,MELAB,HHZ,BEBENG
-12772.058627581611,2755.2550162234043,-12575.0,-23667,2672,26339,1609.0,-13451.0,-11842.0,4.415594494609595,0.0204788205174333,MELAB,HHE,BEBENG,26.7728181212525,3441.059766526796,14.0,-13731.0,14202.0,27933.0,2114.0,-1019.0,1095.0,3.309458632341084,0.1811594173623834,MEPAS,HHE,BEBENG
-11109.09926715523,2644.664691648444,-10990.0,-24476,3823,28299,1269.0,-11659.0,-10390.0,5.835814081529291,-0.1335608395035574,MELAB,HHN,BEBENG,-21.16655562958028,3986.992718447004,-56.0,-19513.0,18687.0,38200.0,2413.0,-1202.0,1211.0,4.000727548269031,-0.1489496323611769,MEPAS,HHN,BEBENG
-8499.015323117921,1607.518505212919,-8568.0,-16128,-53,16075,1006.0,-9041.0,-8035.0,4.127127296475947,0.3853513124263228,MELAB,HHZ,BEBENG,-9.502998001332443,1738.3960776749802,-36.0,-10494.0,7978.0,18472.0,1331.0,-702.0,629.0,4.808833699220551,-0.0823835732020783,MEPAS,HHZ,BEBENG
11.382411725516322,5681.118271003022,-129.0,-30687,28324,59011,2454.0,-1283.0,1171.0,6.148131858730734,0.1655245369961437,MEPAS,HHE,BEBENG,-11952.875454545454,1373.3772334641058,-11634.5,-18896.0,-7042.0,11854.0,1283.25,-12461.0,-11177.75,3.624292553123799,-1.1436526981397055,MELAB,HHE,BEBENG
1386.157894736842,6360.96495554007,779.0,-29100,35187,64287,3425.0,-506.0,2919.0,5.514033758825658,0.6371459381083902,MEPAS,HHN,BEBENG,-10087.59493670886,1095.9537657720205,-10445.0,-14409.0,-7321.0,7088.0,1950.0,-10895.0,-8945.0,-0.8445980254007246,0.0242296364482305,MELAB,HHN,BEBENG
-25.22385076615589,3318.615450483124,-58.0,-18419,17103,35522,2047.0,-1046.0,1001.0,4.259523401745754,-0.0531567858100754,MEPAS,HHZ,BEBENG,-8315.313790806129,1203.2452562571011,-8298.0,-14163.0,-2830.0,11333.0,771.0,-8675.0,-7904.0,6.035556662448911,-0.3190613583772741,MELAB,HHZ,BEBENG
-12579.518987341771,2324.101976350204,-12401.0,-25524,-2522,23002,1765.0,-13282.0,-11517.0,8.027088334839966,-1.123752877819458,MELAB,HHE,BEBENG,26.7728181212525,3441.059766526796,14.0,-13731.0,14202.0,27933.0,2114.0,-1019.0,1095.0,3.309458632341084,0.1811594173623834,MEPAS,HHE,BEBENG
-11130.947368421052,2523.9303699230536,-11292.0,-24218,-897,23321,2414.0,-12390.0,-9976.0,4.477042770424031,-0.1171806243031809,MELAB,HHN,BEBENG,-21.16655562958028,3986.992718447004,-56.0,-19513.0,18687.0,38200.0,2413.0,-1202.0,1211.0,4.000727548269031,-0.1489496323611769,MEPAS,HHN,BEBENG
-8490.231845436376,1849.758121522856,-8582.0,-17005,599,17604,1700.0,-9471.0,-7771.0,4.148657862163164,0.4857607742042542,MELAB,HHZ,BEBENG,-9.502998001332443,1738.3960776749802,-36.0,-10494.0,7978.0,18472.0,1331.0,-702.0,629.0,4.808833699220551,-0.0823835732020783,MEPAS,HHZ,BEBENG
80.90473017988008,5384.528730955132,127.0,-32685,26120,58805,2898.0,-1362.0,1536.0,8.351624166297142,-0.444523388183494,MEPAS,HHE,BEBENG,-11952.875454545454,1373.3772334641058,-11634.5,-18896.0,-7042.0,11854.0,1283.25,-12461.0,-11177.75,3.624292553123799,-1.1436526981397055,MELAB,HHE,BEBENG
-215.73084610259824,7309.387073340414,-11.0,-30108,44488,74596,4433.0,-2355.0,2078.0,6.984622686869312,0.3545109479380948,MEPAS,HHN,BEBENG,-10087.59493670886,1095.9537657720205,-10445.0,-14409.0,-7321.0,7088.0,1950.0,-10895.0,-8945.0,-0.8445980254007246,0.0242296364482305,MELAB,HHN,BEBENG
-19.171885409726848,3050.682634331553,-24.0,-17427,14899,32326,1821.0,-946.0,875.0,7.616685514321457,0.2337607030817283,MEPAS,HHZ,BEBENG,-8315.313790806129,1203.2452562571011,-8298.0,-14163.0,-2830.0,11333.0,771.0,-8675.0,-7904.0,6.035556662448911,-0.3190613583772741,MELAB,HHZ,BEBENG
-13445.11925383078,1040.106812294642,-13409.0,-16517,-10552,5965,1411.0,-14154.0,-12743.0,-0.2960949543413864,-0.0726548690216578,MELAB,HHE,BEBENG,26.7728181212525,3441.059766526796,14.0,-13731.0,14202.0,27933.0,2114.0,-1019.0,1095.0,3.309458632341084,0.1811594173623834,MEPAS,HHE,BEBENG
-10972.72551632245,896.7653757713674,-10961.0,-13874,-8077,5797,1202.0,-11563.0,-10361.0,0.0321279709015325,-0.0468182947863352,MELAB,HHN,BEBENG,-21.16655562958028,3986.992718447004,-56.0,-19513.0,18687.0,38200.0,2413.0,-1202.0,1211.0,4.000727548269031,-0.1489496323611769,MEPAS,HHN,BEBENG
-8380.213191205863,522.2495617831456,-8388.0,-9891,-6597,3294,604.0,-8690.0,-8086.0,0.2680503290608991,0.1769658086182574,MELAB,HHZ,BEBENG,-9.502998001332443,1738.3960776749802,-36.0,-10494.0,7978.0,18472.0,1331.0,-702.0,629.0,4.808833699220551,-0.0823835732020783,MEPAS,HHZ,BEBENG
190.09327115256497,1606.649400179753,164.0,-3953,4966,8919,2120.0,-925.0,1195.0,-0.0968336123081767,0.1593837661735081,MEPAS,HHE,BEBENG,-11952.875454545454,1373.3772334641058,-11634.5,-18896.0,-7042.0,11854.0,1283.25,-12461.0,-11177.75,3.624292553123799,-1.1436526981397055,MELAB,HHE,BEBENG
96.21252498334444,1720.888239034963,72.0,-4330,5213,9543,2389.0,-1117.0,1272.0,-0.2548199818844634,0.1017881084776989,MEPAS,HHN,BEBENG,-10087.59493670886,1095.9537657720205,-10445.0,-14409.0,-7321.0,7088.0,1950.0,-10895.0,-8945.0,-0.8445980254007246,0.0242296364482305,MELAB,HHN,BEBENG
-3.789473684210526,922.2671510200043,-20.0,-2773,3249,6022,1195.0,-608.0,587.0,0.1406564530543019,0.0411357618840937,MEPAS,HHZ,BEBENG,-8315.313790806129,1203.2452562571011,-8298.0,-14163.0,-2830.0,11333.0,771.0,-8675.0,-7904.0,6.035556662448911,-0.3190613583772741,MELAB,HHZ,BEBENG
-13667.38507661559,1499.8128796068488,-13740.0,-17956,-6648,11308,1750.0,-14679.0,-12929.0,1.9247392916940933,0.838145875625148,MELAB,HHE,BEBENG,26.7728181212525,3441.059766526796,14.0,-13731.0,14202.0,27933.0,2114.0,-1019.0,1095.0,3.309458632341084,0.1811594173623834,MEPAS,HHE,BEBENG
-11045.187874750169,1188.5588093642382,-11161.0,-15050,-3603,11447,1138.0,-11698.0,-10560.0,3.814129657101456,0.983426215014388,MELAB,HHN,BEBENG,-21.16655562958028,3986.992718447004,-56.0,-19513.0,18687.0,38200.0,2413.0,-1202.0,1211.0,4.000727548269031,-0.1489496323611769,MEPAS,HHN,BEBENG
-7952.6595602931375,854.1070971495743,-7965.0,-11289,-3353,7936,822.0,-8352.0,-7530.0,3.284060123841538,0.0202069710438531,MELAB,HHZ,BEBENG,-9.502998001332443,1738.3960776749802,-36.0,-10494.0,7978.0,18472.0,1331.0,-702.0,629.0,4.808833699220551,-0.0823835732020783,MEPAS,HHZ,BEBENG
33.806795469686875,2440.696946691675,43.0,-12354,12250,24604,1594.0,-746.0,848.0,4.165638278865608,0.1827542904957868,MEPAS,HHE,BEBENG,-11952.875454545454,1373.3772334641058,-11634.5,-18896.0,-7042.0,11854.0,1283.25,-12461.0,-11177.75,3.624292553123799,-1.1436526981397055,MELAB,HHE,BEBENG
47.437708194536974,3108.120332872383,110.0,-15168,15580,30748,2471.0,-1230.0,1241.0,3.9337002765454487,-0.0267630138640663,MEPAS,HHN,BEBENG,-10087.59493670886,1095.9537657720205,-10445.0,-14409.0,-7321.0,7088.0,1950.0,-10895.0,-8945.0,-0.8445980254007246,0.0242296364482305,MELAB,HHN,BEBENG
-48.116588940706194,1461.291927599061,-60.0,-6639,9209,15848,1082.0,-599.0,483.0,4.4629290344547465,0.4074837719782839,MEPAS,HHZ,BEBENG,-8315.313790806129,1203.2452562571011,-8298.0,-14163.0,-2830.0,11333.0,771.0,-8675.0,-7904.0,6.035556662448911,-0.3190613583772741,MELAB,HHZ,BEBENG
-12621.117255163224,1062.541094353814,-12579.0,-17049,-9085,7964,1200.0,-13159.0,-11959.0,1.4404586817894884,-0.5822438771569253,MELAB,HHE,BEBENG,26.7728181212525,3441.059766526796,14.0,-13731.0,14202.0,27933.0,2114.0,-1019.0,1095.0,3.309458632341084,0.1811594173623834,MEPAS,HHE,BEBENG
-10940.48434377082,756.919429380039,-10884.0,-14367,-7964,6403,794.0,-11313.0,-10519.0,2.818521065222368,-0.5625911771899927,MELAB,HHN,BEBENG,-21.16655562958028,3986.992718447004,-56.0,-19513.0,18687.0,38200.0,2413.0,-1202.0,1211.0,4.000727548269031,-0.1489496323611769,MEPAS,HHN,BEBENG
-8033.225849433711,620.7149884555973,-8065.0,-10490,-5212,5278,723.0,-8404.0,-7681.0,2.23357162636212,0.3991819749387171,MELAB,HHZ,BEBENG,-9.502998001332443,1738.3960776749802,-36.0,-10494.0,7978.0,18472.0,1331.0,-702.0,629.0,4.808833699220551,-0.0823835732020783,MEPAS,HHZ,BEBENG
25.621585609593605,1302.0807785251066,54.0,-6125,6007,12132,1147.0,-530.0,617.0,4.146484166557848,-0.1692805752892486,MEPAS,HHE,BEBENG,-11952.875454545454,1373.3772334641058,-11634.5,-18896.0,-7042.0,11854.0,1283.25,-12461.0,-11177.75,3.624292553123799,-1.1436526981397055,MELAB,HHE,BEBENG
170.49966688874085,1747.0130803835443,258.0,-10017,11273,21290,1611.0,-600.0,1011.0,8.096747339317188,-0.0282615522202454,MEPAS,HHN,BEBENG,-10087.59493670886,1095.9537657720205,-10445.0,-14409.0,-7321.0,7088.0,1950.0,-10895.0,-8945.0,-0.8445980254007246,0.0242296364482305,MELAB,HHN,BEBENG
18.318454363757496,852.6580026049553,21.0,-3997,4075,8072,770.0,-392.0,378.0,3.721092248716655,0.4799473860292238,MEPAS,HHZ,BEBENG,-8315.313790806129,1203.2452562571011,-8298.0,-14163.0,-2830.0,11333.0,771.0,-8675.0,-7904.0,6.035556662448911,-0.3190613583772741,MELAB,HHZ,BEBENG
