mean,standard_deviation,median,min_value,max_value,range,interquartile_range,q1,q3,kurtosis,skewness,station,channel,class
-126.27981345769487,4518.523179148828,3.0,-26819,22693,49512,3610.0,-1881.0,1729.0,5.349446157541401,-0.14084875015306472,MEPAS,HHZ,BEBENG
-11778.619166666667,2855.6533681685946,-12115.0,-21225,-1928,19297,1990.5,-13152.25,-11161.75,2.0662996342486846,0.5492564460280587,MELAB,HHE,BEBENG
-11117.363076923077,3234.658067130446,-11191.5,-22991,1351,24342,1682.0,-12084.75,-10402.75,1.6344531632530552,0.2578802891874404,MELAB,HHN,BEBENG
-8186.38375,1557.8916542834222,-8413.5,-12802,332,13134,1118.25,-8879.0,-7760.75,6.050297245427776,1.529948706165823,MELAB,HHZ,BEBENG
-98.76415722851432,4467.812643840472,2.0,-20251,14992,35243,2771.0,-1372.0,1399.0,1.729241044610637,-0.3181254896298163,MEPAS,HHE,BEBENG
-36.407728181212526,7841.432866896386,-111.0,-28745,30614,59359,5196.0,-2278.0,2918.0,1.888941721364283,-0.14821341550706613,MEPAS,HHN,BEBENG
31.915389740173218,2728.2095739117153,3.0,-11576,10142,21718,1720.0,-884.0,836.0,1.60865572402653,-0.11620511387950315,MEPAS,HHZ,BEBENG
-12725.013990672885,1417.7650385969057,-12540.0,-17447,-6943,10504,1555.0,-13448.0,-11893.0,0.874102195897676,-0.3397945912514007,MELAB,HHE,BEBENG
-11308.490339773485,1329.7913600883815,-11227.0,-16696,-6745,9951,1451.0,-12007.0,-10556.0,1.2282199761904566,-0.32937179960273477,MELAB,HHN,BEBENG
-8203.514615384616,1046.9423129807426,-8216.5,-11419,-3052,8367,1152.0,-8854.0,-7702.0,2.438725651652959,0.6042314880162383,MELAB,HHZ,BEBENG
-25.236508994003998,3080.874191227455,-249.0,-10277,11825,22102,2578.0,-1294.0,1284.0,1.2789628553282704,0.21505985736228783,MEPAS,HHE,BEBENG
-143.31978680879413,3646.661811221957,-41.0,-14162,13874,28036,2937.0,-1518.0,1419.0,1.7206741143221187,-0.07600326045046153,MEPAS,HHN,BEBENG
24.569620253164558,1519.3545672803673,-5.0,-4866,6430,11296,1689.0,-846.0,843.0,1.4152100776835992,0.32107811709140816,MEPAS,HHZ,BEBENG
-13939.22251832112,5654.349166036555,-13474.0,-57191,8683,65874,2833.0,-15415.0,-12582.0,8.551540468208724,-0.8236266437019149,MELAB,HHE,BEBENG
-11297.865423051298,4793.870839116224,-11299.0,-32977,14438,47415,2225.0,-12586.0,-10361.0,6.28742829471058,0.6085855925768568,MELAB,HHN,BEBENG
-8334.212307692307,3693.582716363308,-8284.0,-26818,9454,36272,1865.25,-9204.0,-7338.75,5.86333313821112,-0.3764474951570235,MELAB,HHZ,BEBENG
-86.56362425049967,10003.676967139332,115.0,-43269,56187,99456,4225.0,-2110.0,2115.0,4.531606028749506,0.052779156906048785,MEPAS,HHE,BEBENG
-66.96935376415723,12470.375397130725,-141.0,-63519,70736,134255,5592.0,-2805.0,2787.0,6.633274403431697,-0.021208453806196733,MEPAS,HHN,BEBENG
-24.168554297135245,6628.565356780538,-19.0,-32416,30356,62772,2595.0,-1539.0,1056.0,4.97496770134936,-0.1535762995202819,MEPAS,HHZ,BEBENG
-12850.500333111258,1566.9167387332595,-12639.0,-19816,-6802,13014,1457.0,-13464.0,-12007.0,2.416853895150454,-0.7291440749005611,MELAB,HHE,BEBENG
-10988.117921385743,1390.8646159249488,-11016.0,-16781,-4278,12503,1392.0,-11654.0,-10262.0,2.940797950730217,-0.03144972619059237,MELAB,HHN,BEBENG
-8409.405063291139,947.9012764669786,-8438.0,-11811,-4311,7500,1140.0,-8975.0,-7835.0,1.4597273079961992,0.35606288493411786,MELAB,HHZ,BEBENG
-259.41105929380416,3006.401291760557,-294.0,-11570,13905,25475,2837.0,-1708.0,1129.0,2.472691600511011,0.22625622135509083,MEPAS,HHE,BEBENG
195.28914057295137,3944.8270684457175,126.0,-16330,17126,33456,3327.0,-1517.0,1810.0,3.1211457927155015,-0.054977661272853647,MEPAS,HHN,BEBENG
-45.830779480346436,1770.9016916468495,-63.0,-8696,8313,17009,1614.0,-849.0,765.0,3.982868138813953,-0.2930422351308791,MEPAS,HHZ,BEBENG
-11580.786019971469,924.9306809072715,-11573.0,-14660,-8604,6056,1267.0,-12226.0,-10959.0,0.09218811330696974,-0.03961992786326238,MELAB,HHE,BEBENG
-11349.026,949.0412368933186,-11379.0,-13826,-7420,6406,1289.75,-12018.75,-10729.0,0.5366439325973111,0.5063642588883179,MELAB,HHN,BEBENG
-8232.118402282453,599.3369650526108,-8261.0,-10117,-6345,3772,760.0,-8605.0,-7845.0,0.3124120154633818,-0.0033222431517999328,MELAB,HHZ,BEBENG
-28.514990006662224,1622.804334273521,-124.0,-5423,6390,11813,2153.0,-1123.0,1030.0,0.4004406510673437,0.2023451241173174,MEPAS,HHE,BEBENG
-77.93604263824118,1720.5157973218882,-45.0,-4967,6475,11442,2254.0,-1233.0,1021.0,0.2639449980874655,0.12748171391867102,MEPAS,HHN,BEBENG
-4.770819453697535,806.1118734639556,-3.0,-2796,2818,5614,988.0,-508.0,480.0,0.38865301109431094,0.01981895507106342,MEPAS,HHZ,BEBENG
-12451.407061958695,2064.8580644455665,-12708.0,-19961,-3746,16215,2576.0,-13823.0,-11247.0,0.8290957665089524,0.46024335661492205,MELAB,HHE,BEBENG
-11060.572951365757,1587.6099927821576,-11095.0,-19060,-2156,16904,1611.0,-11897.0,-10286.0,5.185092967703728,0.650382408618104,MELAB,HHN,BEBENG
-8413.169886742171,1036.0937278920612,-8428.0,-13658,-3009,10649,1007.0,-8929.0,-7922.0,4.316456517111339,0.21608808824251885,MELAB,HHZ,BEBENG
131.03331112591604,3479.7049558599656,198.0,-24816,20396,45212,3128.0,-1386.0,1742.0,8.275225265624721,-0.5515997327199372,MEPAS,HHE,BEBENG
150.20719520319787,4692.657479818118,148.0,-26611,30158,56769,3576.0,-1680.0,1896.0,8.488005157188176,0.03245292102489426,MEPAS,HHN,BEBENG
-10.042638241172552,2560.4467071107206,-13.0,-15617,27233,42850,2153.0,-1126.0,1027.0,22.352590677436883,1.1801603019980027,MEPAS,HHZ,BEBENG
-12880.495003331112,1233.4587512955532,-13030.0,-16877,-7434,9443,1485.0,-13736.0,-12251.0,1.5393890981405374,0.6784222370020547,MELAB,HHE,BEBENG
-11053.007328447702,1050.813165318802,-11165.0,-16867,-6971,9896,929.0,-11532.0,-10603.0,2.956305166602559,0.11569031379107433,MELAB,HHN,BEBENG
-8202.579613590939,730.7747003801104,-8205.0,-11419,-5711,5708,832.0,-8611.0,-7779.0,1.5006160998194646,-0.23380899241037248,MELAB,HHZ,BEBENG
13.992005329780147,2142.733934516048,-47.0,-11308,9496,20804,1465.0,-762.0,703.0,3.13154995156905,0.2369331483975296,MEPAS,HHE,BEBENG
-37.072618254497,2783.886247250652,12.0,-13068,11711,24779,1862.0,-944.0,918.0,3.220423721614874,-0.008495488009816931,MEPAS,HHN,BEBENG
8.894070619586943,1423.6286836878521,33.0,-6886,6525,13411,1185.0,-595.0,590.0,3.5472526219525244,0.04166434538093275,MEPAS,HHZ,BEBENG
-11461.589606928714,1075.7932682573792,-11450.0,-14995,-7896,7099,1453.0,-12200.0,-10747.0,-0.046999996577988146,-0.0379781507349435,MELAB,HHE,BEBENG
-10558.068620919386,856.7688140649111,-10525.0,-13479,-8394,5085,1047.0,-11044.0,-9997.0,0.2138254434239526,-0.38045366911344647,MELAB,HHN,BEBENG
-8283.680879413725,548.8254019991905,-8258.0,-10049,-6761,3288,749.0,-8660.0,-7911.0,-0.1302605945452875,-0.12631194669532467,MELAB,HHZ,BEBENG
-83.83477681545637,1261.8068506435045,-61.0,-4394,4993,9387,1577.0,-885.0,692.0,0.5047998215625866,0.07266443450702881,MEPAS,HHE,BEBENG
-167.018654230513,1536.0788203160796,-169.0,-6032,6870,12902,1885.0,-1130.0,755.0,0.9660932520353951,0.14838227033788892,MEPAS,HHN,BEBENG
3.0353097934710194,881.1083675966055,38.0,-4608,3247,7855,1054.0,-499.0,555.0,1.4433290907308907,-0.45126714380298155,MEPAS,HHZ,BEBENG
-13510.015323117921,1356.2777874783521,-13810.0,-17137,-8246,8891,1142.0,-14260.0,-13118.0,1.178593515643482,0.9921983601165576,MELAB,HHE,BEBENG
-11150.275816122585,1434.6891530563285,-11207.0,-17182,-6244,10938,998.0,-11642.0,-10644.0,2.1813721312557384,-0.23818826124997022,MELAB,HHN,BEBENG
-8236.697534976682,949.3698505035975,-8240.0,-12438,-4299,8139,798.0,-8605.0,-7807.0,2.563818571813713,-0.10282706974251801,MELAB,HHZ,BEBENG
-55.80413057961359,2396.11869733849,-230.0,-9891,9724,19615,1733.0,-935.0,798.0,1.9953237227329197,0.24475135691485858,MEPAS,HHE,BEBENG
-18.312458361092606,3032.6700276555407,108.0,-14020,10621,24641,2429.0,-1158.0,1271.0,2.1419804645573866,-0.33153744772585475,MEPAS,HHN,BEBENG
-6.838774150566289,1534.3519550744768,-60.0,-5544,6554,12098,1118.0,-566.0,552.0,2.059894430403439,0.2281367606666418,MEPAS,HHZ,BEBENG
-12348.740839440374,961.724133999844,-12428.0,-15562,-8920,6642,1271.0,-13007.0,-11736.0,0.22216524156553374,0.2536695690683985,MELAB,HHE,BEBENG
-11048.930712858095,890.4958206854872,-11065.0,-14873,-7803,7070,1203.0,-11654.0,-10451.0,0.2177238700213424,0.007421240291426503,MELAB,HHN,BEBENG
-8349.84543637575,614.847234695593,-8332.0,-10366,-6372,3994,795.0,-8720.0,-7925.0,0.3606569060854343,-0.3275348812050548,MELAB,HHZ,BEBENG
-58.754163890739505,1463.9972368773765,-95.0,-4668,5841,10509,1778.0,-946.0,832.0,0.49761340957089306,0.048083704615308295,MEPAS,HHE,BEBENG
232.72951365756163,1997.1219712400366,304.0,-6293,7654,13947,2588.0,-1035.0,1553.0,0.382812003555868,-0.08045047271621113,MEPAS,HHN,BEBENG
8.60692871419054,828.4537631235304,20.0,-3117,2855,5972,935.0,-454.0,481.0,0.9791542202431507,-0.05784850566563031,MEPAS,HHZ,BEBENG
-12145.066622251832,1331.5023331747052,-12251.0,-15490,-6999,8491,1783.0,-13139.0,-11356.0,0.32033234147906153,0.5679079772065982,MELAB,HHE,BEBENG
-11207.038640906063,732.6146679335852,-11172.0,-14674,-7985,6689,882.0,-11640.0,-10758.0,1.437228706756791,-0.24273659949070242,MELAB,HHN,BEBENG
-8307.18587608261,536.5672599752961,-8281.0,-10212,-6813,3399,651.0,-8630.0,-7979.0,0.47885447813122006,-0.25276346145574835,MELAB,HHZ,BEBENG
-34.757495003331115,1354.2721033328362,-92.0,-4521,4764,9285,1483.0,-838.0,645.0,0.9550487743023219,0.29086834238238807,MEPAS,HHE,BEBENG
307.09526982011994,1430.1960962289395,339.0,-4949,5120,10069,1625.0,-525.0,1100.0,0.9645251559936696,0.020271518405974045,MEPAS,HHN,BEBENG
21.281812125249832,771.8021988218505,35.0,-3167,3090,6257,847.0,-413.0,434.0,1.1379446482084647,-0.15601441375220612,MEPAS,HHZ,BEBENG
-12490.61,1143.0115090846637,-12508.5,-15811,-8823,6988,1584.25,-13320.25,-11736.0,0.06060388235692349,0.17175863941158437,MELAB,HHE,BEBENG
-11851.772,1048.6447310772128,-11884.0,-14898,-9607,5291,1412.5,-12503.0,-11090.5,-0.25573055352929197,-0.13784417105640429,MELAB,HHN,BEBENG
-7945.822,754.739768606372,-7964.5,-10199,-5862,4337,1066.25,-8497.75,-7431.5,-0.2628487299637241,0.06317258070097684,MELAB,HHZ,BEBENG
142.03264490339774,1525.0275971772332,79.0,-4993,6333,11326,1913.0,-805.0,1108.0,1.054648248040988,0.21626940728229493,MEPAS,HHE,BEBENG
-130.84077281812125,2060.8156527275273,-271.0,-8074,7926,16000,2551.0,-1433.0,1118.0,0.6657476738464845,0.10342410781362708,MEPAS,HHN,BEBENG
20.805463024650233,905.9951670042427,7.0,-2377,3679,6056,1162.0,-587.0,575.0,0.6202545196465188,0.29923594578935425,MEPAS,HHZ,BEBENG
-11194.331112591606,941.6321261073331,-11136.0,-14113,-8442,5671,1276.0,-11827.0,-10551.0,-0.2519850785663187,-0.06767693922377045,MELAB,HHE,BEBENG
-11177.99,906.8608010053142,-11294.0,-13820,-9225,4595,1494.0,-11889.0,-10395.0,-0.6449032191157116,-0.07358417783940092,MELAB,HHN,BEBENG
-8383.576282478347,515.5021319500765,-8364.0,-10396,-6865,3531,645.0,-8697.0,-8052.0,1.0562294226394888,-0.47230311560989746,MELAB,HHZ,BEBENG
20.834110592938043,1572.4469560240664,-1.0,-4874,4118,8992,2192.0,-1010.0,1182.0,-0.1982736247964989,-0.2219807529726058,MEPAS,HHE,BEBENG
-77.55363091272486,1703.2366455001954,-138.0,-6191,5445,11636,2241.0,-1124.0,1117.0,0.4757534355290951,-0.15015952251117085,MEPAS,HHN,BEBENG
51.758161225849435,673.5120749708914,33.0,-2465,2904,5369,663.0,-268.0,395.0,1.3281683489911638,0.0918904068321398,MEPAS,HHZ,BEBENG
-13281.87,557.5481800705658,-13270.5,-15107,-11434,3673,646.25,-13635.75,-12989.5,1.4726024833273783,0.11545029652205901,MELAB,HHE,BEBENG
-11000.32,710.2739673612648,-10990.5,-13372,-8308,5064,894.25,-11473.25,-10579.0,0.8676391900575675,0.24839055047927056,MELAB,HHN,BEBENG
-8694.05,469.40373613766644,-8645.5,-9694,-7755,1939,642.5,-9000.5,-8358.0,-0.5432058156618105,-0.1681018307737288,MELAB,HHZ,BEBENG
26.008660892738174,1629.743923776641,75.0,-5167,5003,10170,2022.0,-944.0,1078.0,0.18388818245879746,-0.10567709220956606,MEPAS,HHE,BEBENG
-69.2018654230513,1766.9532900646632,-116.0,-6246,5858,12104,2401.0,-1265.0,1136.0,-0.07346191088588405,0.03644729264258098,MEPAS,HHN,BEBENG
10.951365756162557,1017.4459688030176,-28.0,-4076,3158,7234,1313.0,-632.0,681.0,0.43343294821568223,-0.037970491554903237,MEPAS,HHZ,BEBENG
-13065.315789473685,2083.5024249183793,-13108.0,-22353,-4850,17503,2434.0,-14139.0,-11705.0,1.6000748053427634,-0.3285548779917371,MELAB,HHE,BEBENG
-11118.64623584277,1749.7893097023393,-11028.0,-17508,-4271,13237,1479.0,-11835.0,-10356.0,1.1854470018465388,-0.10147316249277939,MELAB,HHN,BEBENG
-8390.062624916722,1160.6295467456384,-8448.0,-12656,-3131,9525,1111.0,-8967.0,-7856.0,1.6985600560109084,0.27346900050818646,MELAB,HHZ,BEBENG
111.21185876082612,3374.282635200821,166.0,-13924,12514,26438,2618.0,-1171.0,1447.0,1.7180504841407434,-0.23045292316056995,MEPAS,HHE,BEBENG
33.41505662891406,3511.146560337193,92.0,-13488,11004,24492,3084.0,-1377.0,1707.0,1.3840081999611469,-0.29195165533383516,MEPAS,HHN,BEBENG
-23.24850099933378,2033.998356439049,-91.0,-8165,6838,15003,1611.0,-810.0,801.0,1.507738827082445,-0.18797694368059314,MEPAS,HHZ,BEBENG
-12888.736175882745,1089.7221355901863,-12777.0,-16639,-9052,7587,1333.0,-13569.0,-12236.0,0.500848862215856,-0.24303231961928579,MELAB,HHE,BEBENG
-11240.670219853431,759.8366000222654,-11248.0,-14073,-8555,5518,935.0,-11706.0,-10771.0,0.7125460507853281,-0.07268912537699171,MELAB,HHN,BEBENG
-8371.739506995336,567.2946406339145,-8359.0,-10206,-6521,3685,803.0,-8773.0,-7970.0,-0.008773825938424018,-0.0898682672881607,MELAB,HHZ,BEBENG
-45.34976682211859,1528.0249555352339,-46.0,-4570,4442,9012,1942.0,-981.0,961.0,0.29039874543386945,-0.03140633216377997,MEPAS,HHE,BEBENG
2.8800799467021987,1581.384563660635,1.0,-4875,5695,10570,1976.0,-961.0,1015.0,0.37014942223116565,-0.05750596646513095,MEPAS,HHN,BEBENG
62.26848767488341,898.3799153020764,89.0,-3040,3155,6195,1228.0,-532.0,696.0,0.11156136202954192,-0.1573394559027917,MEPAS,HHZ,BEBENG
-12381.053964023984,872.6317972567546,-12390.0,-15809,-9281,6528,1066.0,-12930.0,-11864.0,0.6936547869306375,0.023274276789491736,MELAB,HHE,BEBENG
-11103.024650233177,859.4230506984978,-11058.0,-14972,-7474,7498,997.0,-11604.0,-10607.0,1.2700838856517507,-0.09181724671693939,MELAB,HHN,BEBENG
-8449.835443037975,611.9380546927111,-8432.0,-10946,-6814,4132,846.0,-8874.0,-8028.0,0.19857462071844756,-0.2228347599453316,MELAB,HHZ,BEBENG
-144.86475682878083,1887.9769900488163,-197.0,-8531,7405,15936,2226.0,-1280.0,946.0,1.5807859845433532,0.08123623101091085,MEPAS,HHE,BEBENG
27.485676215856095,2461.211708876494,100.0,-9151,11255,20406,2429.0,-1127.0,1302.0,1.7870715570307647,0.026615304933228383,MEPAS,HHN,BEBENG
38.27914723517655,1099.028281369216,24.0,-4475,3985,8460,1194.0,-547.0,647.0,1.3730191760608124,-0.04913649097793141,MEPAS,HHZ,BEBENG
-12166.886742171886,1714.0629884998636,-12209.0,-21239,-3492,17747,1735.0,-13189.0,-11454.0,3.2870199843425647,0.5895820224171616,MELAB,HHE,BEBENG
-11202.191205862759,1488.811145287314,-11183.0,-17751,-5261,12490,1366.0,-11834.0,-10468.0,2.196205550034911,-0.3919552967065754,MELAB,HHN,BEBENG
-8478.516322451698,1004.8615427444099,-8366.0,-12858,-4881,7977,1009.0,-8973.0,-7964.0,1.6921104439123305,-0.45897214422622246,MELAB,HHZ,BEBENG
-39.5109926715523,3078.8384713217342,-89.0,-16626,12488,29114,2119.0,-1029.0,1090.0,3.436323689790827,-0.20548995708647666,MEPAS,HHE,BEBENG
52.558960692871416,3706.140162768258,9.0,-17771,16676,34447,2835.0,-1293.0,1542.0,2.512800845914165,-0.16465958514877002,MEPAS,HHN,BEBENG
-19.56628914057295,2125.996186398218,67.0,-11074,9113,20187,1690.0,-856.0,834.0,3.663044904055715,-0.20706459225549498,MEPAS,HHZ,BEBENG
-13230.37,1968.83963185353,-13037.0,-23707,-3256,20451,1735.0,-13945.0,-12210.0,3.9139533505927044,-0.5708263219857806,MELAB,HHE,BEBENG
-11250.391818181819,1130.4309725725138,-11271.5,-15753,-7628,8125,1404.25,-11933.0,-10528.75,0.679528458157387,-0.19254034856617827,MELAB,HHN,BEBENG
-7941.213857428381,1368.3230584330895,-7942.0,-13821,-77,13744,1344.0,-8675.0,-7331.0,4.840373561069201,0.566879456688503,MELAB,HHZ,BEBENG
-93.23317788141239,4515.925774470259,-120.0,-20559,21802,42361,2824.0,-1447.0,1377.0,3.6489399116885153,-0.10868751668486663,MEPAS,HHE,BEBENG
-110.90273151232512,5483.711428875133,-38.0,-25978,26218,52196,3801.0,-1925.0,1876.0,4.27159784517109,-0.4637635459844184,MEPAS,HHN,BEBENG
28.241172551632246,2310.947329146995,-15.0,-9323,11721,21044,1782.0,-832.0,950.0,3.9645090807784378,0.13308058953832783,MEPAS,HHZ,BEBENG
-13151.863424383744,2655.574785937223,-13213.0,-25209,-30,25179,1829.0,-14180.0,-12351.0,4.460061015230857,0.3990337968250607,MELAB,HHE,BEBENG
-10869.387075283144,2668.292091135657,-10997.0,-24387,-24,24363,1481.0,-11596.0,-10115.0,3.7491002100678976,0.0426035493996278,MELAB,HHN,BEBENG
-7998.745502998001,1504.4179537620842,-8037.0,-14303,-2369,11934,1036.0,-8456.0,-7420.0,2.826973480565698,-0.28206633469365583,MELAB,HHZ,BEBENG
165.0219853431046,6598.272430831321,488.0,-33709,25113,58822,3282.0,-1276.0,2006.0,3.9829774254695156,-0.539349790374355,MEPAS,HHE,BEBENG
-201.38307794803464,7887.509050378763,0.0,-36718,36319,73037,2922.0,-1651.0,1271.0,3.239920154918053,-0.15750948276990812,MEPAS,HHN,BEBENG
-10.433710859427048,3591.9869897796575,-89.0,-15595,14883,30478,1707.0,-816.0,891.0,3.1251346468209,0.14341702254544322,MEPAS,HHZ,BEBENG
-13230.469686875416,1693.4103360387976,-12928.0,-20286,-9525,10761,2388.0,-14296.0,-11908.0,0.32158269585989263,-0.7409875571471111,MELAB,HHE,BEBENG
-11016.627581612258,1284.504830186675,-10894.0,-15798,-4730,11068,1181.0,-11572.0,-10391.0,2.781645635558114,0.041655079857333875,MELAB,HHN,BEBENG
-8223.209193870753,922.3760522806676,-8261.0,-11081,-4596,6485,868.0,-8665.0,-7797.0,1.3892204102727304,0.28513892568016874,MELAB,HHZ,BEBENG
-63.13657561625583,2476.77624536848,-119.0,-9009,9197,18206,2326.0,-1218.0,1108.0,1.1925249265459046,0.039935719783184026,MEPAS,HHE,BEBENG
-101.08594270486343,3526.428893670505,-218.0,-14516,12641,27157,3047.0,-1694.0,1353.0,1.850763210168327,0.10858847323861584,MEPAS,HHN,BEBENG
-11.937375083277814,1371.815460489158,-40.0,-6686,6025,12711,1346.0,-688.0,658.0,1.9450899264281079,0.01580461430500048,MEPAS,HHZ,BEBENG
-13789.049966688874,2085.976112824118,-13771.0,-23173,-4033,19140,2407.0,-15045.0,-12638.0,1.5349177375582421,0.1053928236299571,MELAB,HHE,BEBENG
-11218.853431045969,1623.1059498854404,-11237.0,-17030,-3277,13753,1692.0,-12066.0,-10374.0,2.0775644654471774,0.1755705217473243,MELAB,HHN,BEBENG
-8258.516322451698,1133.1724949441139,-8190.0,-12693,-3177,9516,1281.0,-8894.0,-7613.0,1.3263133906533398,-0.19618245398817583,MELAB,HHZ,BEBENG
21.667554963357762,1814.759520706427,12.0,-6327,6761,13088,2166.0,-1070.0,1096.0,0.6433956766001216,0.14250109523101184,MEPAS,HHE,BEBENG
-112.08061292471686,2209.68955576916,-109.0,-11418,6553,17971,2885.0,-1523.0,1362.0,1.0579640462553401,-0.2623814276858965,MEPAS,HHN,BEBENG
-11.365756162558295,1131.452984542041,0.0,-3705,4672,8377,1327.0,-670.0,657.0,0.9615470250362192,0.07020609937801355,MEPAS,HHZ,BEBENG
-11657.898734177215,2857.3441278155296,-11730.0,-24156,-716,23440,2700.0,-13018.0,-10318.0,2.1939922331713566,-0.007929700188558653,MELAB,HHE,BEBENG
-10924.659560293137,2805.782824783541,-10922.0,-21757,2524,24281,2238.0,-12042.0,-9804.0,2.3605158342463977,-0.0052768419338999695,MELAB,HHN,BEBENG
-8330.632911392406,1912.0922268639213,-8275.0,-15659,428,16087,1721.0,-9223.0,-7502.0,2.1058014323956673,0.14512000466085886,MELAB,HHZ,BEBENG
-105.42771485676217,6242.816525961672,-68.0,-25340,22321,47661,5178.0,-2819.0,2359.0,1.8015674942163313,0.016460470522913957,MEPAS,HHE,BEBENG
-83.92604930046636,7609.3092156932535,-160.0,-31726,32357,64083,7464.0,-3665.0,3799.0,1.844957002285347,-0.08149364457534383,MEPAS,HHN,BEBENG
10.590939373750833,3505.4844074113516,94.0,-13128,15861,28989,2093.0,-985.0,1108.0,2.4102157543490694,-0.07649093060517413,MEPAS,HHZ,BEBENG
-12205.409726848768,1695.4537201392147,-11696.0,-18736,-9004,9732,2263.0,-13235.0,-10972.0,0.4337246713948626,-0.991873519884769,MELAB,HHE,BEBENG
-11015.930046635576,824.2680720090858,-11079.0,-14067,-7523,6544,1134.0,-11585.0,-10451.0,0.4720713376171628,0.24324003693065843,MELAB,HHN,BEBENG
-8369.792804796802,661.5649378029651,-8355.0,-10530,-6019,4511,971.0,-8855.0,-7884.0,-0.38303368055498277,-0.03741271418564009,MELAB,HHZ,BEBENG
53.30512991339107,1633.7214141526574,53.0,-5832,7073,12905,1893.0,-934.0,959.0,1.108475480463956,0.3055889136912753,MEPAS,HHE,BEBENG
-48.33377748167888,1874.4707621333885,8.0,-6584,6020,12604,2410.0,-1287.0,1123.0,0.1903038979889411,-0.026366399306531174,MEPAS,HHN,BEBENG
-7.361092604930047,1005.2301867597077,-45.0,-4094,3212,7306,1248.0,-627.0,621.0,0.5105064542964084,0.08386721841818068,MEPAS,HHZ,BEBENG
-11735.754163890739,1367.1523101803602,-11822.0,-14871,-7792,7079,2014.0,-12810.0,-10796.0,-0.38630415479600977,0.3701641460618182,MELAB,HHE,BEBENG
-10964.373750832778,1058.9472816530144,-10910.0,-15184,-6954,8230,1306.0,-11609.0,-10303.0,0.9136840981596537,-0.13954961540004418,MELAB,HHN,BEBENG
-8468.459693537641,734.0074367898444,-8425.0,-11140,-6274,4866,902.0,-8884.0,-7982.0,0.4816780140776915,-0.36514417070964555,MELAB,HHZ,BEBENG
109.09926715522985,1848.0188910267489,87.0,-6319,6542,12861,2200.0,-1014.0,1186.0,0.5335689188962065,0.06361096928726231,MEPAS,HHE,BEBENG
-62.77748167888075,2274.025156891733,28.0,-9306,7590,16896,2330.0,-1234.0,1096.0,1.0372033567031105,-0.12462187976913232,MEPAS,HHN,BEBENG
-22.920719520319786,1109.9233960415293,-61.0,-4303,4673,8976,1217.0,-654.0,563.0,1.0419467917307292,0.0786620814787557,MEPAS,HHZ,BEBENG
-12662.11125916056,1497.468584035415,-13010.0,-15127,-7870,7257,2181.0,-13794.0,-11613.0,-0.20299920391423942,0.6540760080571506,MELAB,HHE,BEBENG
-11154.31712191872,836.3047950517164,-11139.0,-13740,-8365,5375,1219.0,-11769.0,-10550.0,-0.10303214892617962,-0.029527478519718292,MELAB,HHN,BEBENG
-8442.189207195202,516.4444915975998,-8451.0,-10600,-6588,4012,596.0,-8758.0,-8162.0,0.9122562562354051,-0.012579132507296626,MELAB,HHZ,BEBENG
-22.66688874083944,1454.7064213950348,-85.0,-5944,6034,11978,1398.0,-718.0,680.0,1.7559077986802283,0.06910250834850261,MEPAS,HHE,BEBENG
49.628247834776815,1825.7024297878993,144.0,-8126,6696,14822,2260.0,-1129.0,1131.0,1.3647519876308305,-0.31281551644833844,MEPAS,HHN,BEBENG
4.489673550966023,901.5871493102737,-13.0,-2844,3956,6800,838.0,-450.0,388.0,1.27191547565958,0.2965501031490097,MEPAS,HHZ,BEBENG
-13068.160559626915,1109.764329767813,-13087.0,-16623,-8992,7631,1224.0,-13659.0,-12435.0,0.918528637427483,0.039328557195510275,MELAB,HHE,BEBENG
-11015.648900732846,1031.2489746331885,-10971.0,-15321,-7098,8223,989.0,-11451.0,-10462.0,1.45941673598558,-0.20894624829767108,MELAB,HHN,BEBENG
-8202.762142857142,704.2401750385058,-8182.5,-11140,-5682,5458,643.5,-8517.25,-7873.75,2.05194971739321,-0.07798240500668807,MELAB,HHZ,BEBENG
-17.844770153231178,1907.301459824464,74.0,-7776,8284,16060,1440.0,-682.0,758.0,2.1794458409985245,-0.0426722497146442,MEPAS,HHE,BEBENG
105.65423051299133,2454.8806746857967,163.0,-10972,11666,22638,1944.0,-806.0,1138.0,3.215603927311899,-0.016984157004282283,MEPAS,HHN,BEBENG
1.8640906062624916,1194.2431007938849,13.0,-6117,4986,11103,1146.0,-517.0,629.0,2.3187329640905876,-0.3165379897793339,MEPAS,HHZ,BEBENG
-12413.959360426383,1351.5853327627885,-12467.0,-16814,-7824,8990,1053.0,-13023.0,-11970.0,1.3967838765142107,0.2781026553439692,MELAB,HHE,BEBENG
-11017.611592271818,1330.8456855998031,-10975.0,-16467,-4905,11562,1154.0,-11600.0,-10446.0,2.0612740937467953,0.054111166580372086,MELAB,HHN,BEBENG
-8280.886742171886,1045.8135623328567,-8281.0,-11926,-3809,8117,874.0,-8708.0,-7834.0,2.5127298430507006,0.1644302395669851,MELAB,HHZ,BEBENG
-8.505662891405729,3234.2139472979593,42.0,-13152,16117,29269,1835.0,-953.0,882.0,3.4220148155234345,0.025302904286752307,MEPAS,HHE,BEBENG
29.59093937375083,3384.702257458316,115.0,-11786,17907,29693,2477.0,-1271.0,1206.0,3.335339045291657,0.32272116097924525,MEPAS,HHN,BEBENG
